A3N40Z29QX64UJ:3P4MQ7TPP2SXG8SQL3WCADS49Y6BB3,12,1612820531457,"{""phase"": ""TEST"", ""folder"": ""08"", ""object1"": ""bun"", ""object2"": ""dragon"", ""response"": ""dragon"", ""hit"": false, ""rt"": 1955}"
A3N40Z29QX64UJ:3P4MQ7TPP2SXG8SQL3WCADS49Y6BB3,13,1612820531459,"{""phase"": ""postquestionnaire"", ""status"": ""begin""}"
A3N40Z29QX64UJ:3P4MQ7TPP2SXG8SQL3WCADS49Y6BB3,14,1612820538000,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
A1DIOT6SG0NJU6:3LO69W1SU8T5KYMDS2DKPRF616VGLX,0,1612829756160,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
A1DIOT6SG0NJU6:3LO69W1SU8T5KYMDS2DKPRF616VGLX,1,1612829766004,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html"", ""indexOf"": 0, ""action"": ""NextPage"", ""viewTime"": 9842}"
A1DIOT6SG0NJU6:3LO69W1SU8T5KYMDS2DKPRF616VGLX,2,1612829767812,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html"", ""indexOf"": 1, ""action"": ""FinishInstructions"", ""viewTime"": 1807}"
A1DIOT6SG0NJU6:3LO69W1SU8T5KYMDS2DKPRF616VGLX,3,1612829792458,"{""phase"": ""TEST"", ""folder"": ""14"", ""object1"": ""cap"", ""object2"": ""star_smooth"", ""response"": ""cap"", ""hit"": false, ""rt"": 20095}"
A1DIOT6SG0NJU6:3LO69W1SU8T5KYMDS2DKPRF616VGLX,4,1612829794858,"{""phase"": ""TEST"", ""folder"": ""19"", ""object1"": ""armadillo"", ""object2"": ""lucy"", ""response"": ""lucy"", ""hit"": false, ""rt"": 2399}"
A1DIOT6SG0NJU6:3LO69W1SU8T5KYMDS2DKPRF616VGLX,5,1612829797242,"{""phase"": ""TEST"", ""folder"": ""13"", ""object1"": ""cap"", ""object2"": ""lucy"", ""response"": ""lucy"", ""hit"": false, ""rt"": 2384}"
A1DIOT6SG0NJU6:3LO69W1SU8T5KYMDS2DKPRF616VGLX,6,1612829801169,"{""phase"": ""TEST"", ""folder"": ""15"", ""object1"": ""cap"", ""object2"": ""dragon"", ""response"": ""cap"", ""hit"": false, ""rt"": 3925}"
A1DIOT6SG0NJU6:3LO69W1SU8T5KYMDS2DKPRF616VGLX,7,1612829804058,"{""phase"": ""TEST"", ""folder"": ""10"", ""object1"": ""bust"", ""object2"": ""dragon"", ""response"": ""bust"", ""hit"": false, ""rt"": 2888}"
A1DIOT6SG0NJU6:3LO69W1SU8T5KYMDS2DKPRF616VGLX,8,1612829805978,"{""phase"": ""TEST"", ""folder"": ""11"", ""object1"": ""armadillo"", ""object2"": ""star_smooth"", ""response"": ""star_smooth"", ""hit"": false, ""rt"": 1919}"
A1DIOT6SG0NJU6:3LO69W1SU8T5KYMDS2DKPRF616VGLX,9,1612829808098,"{""phase"": ""TEST"", ""folder"": ""19"", ""object1"": ""cap"", ""object2"": ""lucy"", ""response"": ""lucy"", ""hit"": false, ""rt"": 2119}"
A1DIOT6SG0NJU6:3LO69W1SU8T5KYMDS2DKPRF616VGLX,10,1612829810457,"{""phase"": ""TEST"", ""folder"": ""10"", ""object1"": ""armadillo"", ""object2"": ""bust"", ""response"": ""bust"", ""hit"": false, ""rt"": 2356}"
A1DIOT6SG0NJU6:3LO69W1SU8T5KYMDS2DKPRF616VGLX,11,1612829813337,"{""phase"": ""TEST"", ""folder"": ""10"", ""object1"": ""armadillo"", ""object2"": ""bun"", ""response"": ""armadillo"", ""hit"": false, ""rt"": 2879}"
A1DIOT6SG0NJU6:3LO69W1SU8T5KYMDS2DKPRF616VGLX,12,1612829815362,"{""phase"": ""TEST"", ""folder"": ""13"", ""object1"": ""armadillo"", ""object2"": ""bunny"", ""response"": ""armadillo"", ""hit"": false, ""rt"": 2024}"
A1DIOT6SG0NJU6:3LO69W1SU8T5KYMDS2DKPRF616VGLX,13,1612829815364,"{""phase"": ""postquestionnaire"", ""status"": ""begin""}"
A1DIOT6SG0NJU6:3LO69W1SU8T5KYMDS2DKPRF616VGLX,14,1612829824738,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
debugSCS93B:debug3TRQ8R,0,1612802693401,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debugSCS93B:debug3TRQ8R,1,1612802704879,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html"", ""indexOf"": 0, ""action"": ""NextPage"", ""viewTime"": 11475}"
debugSCS93B:debug3TRQ8R,2,1612802705999,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html"", ""indexOf"": 1, ""action"": ""FinishInstructions"", ""viewTime"": 1117}"
debugSCS93B:debug3TRQ8R,3,1612802709681,"{""phase"": ""TEST"", ""folder"": ""13"", ""object1"": ""bun"", ""object2"": ""star_smooth"", ""response"": ""bun"", ""hit"": false, ""rt"": 3529}"
debugSCS93B:debug3TRQ8R,4,1612802712639,"{""phase"": ""TEST"", ""folder"": ""10"", ""object1"": ""buddha"", ""object2"": ""bun"", ""response"": ""buddha"", ""hit"": false, ""rt"": 2957}"
debugSCS93B:debug3TRQ8R,5,1612802714810,"{""phase"": ""TEST"", ""folder"": ""18"", ""object1"": ""bust"", ""object2"": ""dragon"", ""response"": ""bust"", ""hit"": false, ""rt"": 2170}"
debugSCS93B:debug3TRQ8R,6,1612802716691,"{""phase"": ""TEST"", ""folder"": ""11"", ""object1"": ""bunny"", ""object2"": ""dragon"", ""response"": ""dragon"", ""hit"": false, ""rt"": 1881}"
debugSCS93B:debug3TRQ8R,7,1612802718187,"{""phase"": ""TEST"", ""folder"": ""00"", ""object1"": ""buddha"", ""object2"": ""bust"", ""response"": ""bust"", ""hit"": false, ""rt"": 1494}"
debugSCS93B:debug3TRQ8R,8,1612802719953,"{""phase"": ""TEST"", ""folder"": ""19"", ""object1"": ""cube"", ""object2"": ""star_smooth"", ""response"": ""star_smooth"", ""hit"": false, ""rt"": 1765}"
debugSCS93B:debug3TRQ8R,9,1612802722203,"{""phase"": ""TEST"", ""folder"": ""15"", ""object1"": ""buddha"", ""object2"": ""bust"", ""response"": ""buddha"", ""hit"": false, ""rt"": 2249}"
debugSCS93B:debug3TRQ8R,10,1612802725750,"{""phase"": ""TEST"", ""folder"": ""02"", ""object1"": ""bust"", ""object2"": ""cube"", ""response"": ""bust"", ""hit"": false, ""rt"": 3546}"
debugSCS93B:debug3TRQ8R,11,1612802728451,"{""phase"": ""TEST"", ""folder"": ""15"", ""object1"": ""armadillo"", ""object2"": ""cube"", ""response"": ""cube"", ""hit"": false, ""rt"": 2700}"
debugSCS93B:debug3TRQ8R,12,1612802732487,"{""phase"": ""TEST"", ""folder"": ""17"", ""object1"": ""bun"", ""object2"": ""star_smooth"", ""response"": ""bun"", ""hit"": false, ""rt"": 4035}"
debugSCS93B:debug3TRQ8R,13,1612802732488,"{""phase"": ""postquestionnaire"", ""status"": ""begin""}"
debugSCS93B:debug3TRQ8R,14,1612802734477,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
A3M9BQ35J9DI4I:3X65QVEQI53S3M68QGH1Z0UR3DKCLY,0,1612802869556,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
A3M9BQ35J9DI4I:3X65QVEQI53S3M68QGH1Z0UR3DKCLY,1,1612802877316,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html"", ""indexOf"": 0, ""action"": ""NextPage"", ""viewTime"": 7756}"
A3M9BQ35J9DI4I:3X65QVEQI53S3M68QGH1Z0UR3DKCLY,2,1612802878916,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html"", ""indexOf"": 1, ""action"": ""FinishInstructions"", ""viewTime"": 1598}"
A3M9BQ35J9DI4I:3X65QVEQI53S3M68QGH1Z0UR3DKCLY,3,1612802897278,"{""phase"": ""TEST"", ""folder"": ""01"", ""object1"": ""bunny"", ""object2"": ""dragon"", ""response"": ""bunny"", ""hit"": false, ""rt"": 16581}"
A3M9BQ35J9DI4I:3X65QVEQI53S3M68QGH1Z0UR3DKCLY,4,1612802901700,"{""phase"": ""TEST"", ""folder"": ""12"", ""object1"": ""bust"", ""object2"": ""cube"", ""response"": ""cube"", ""hit"": false, ""rt"": 4419}"
A3M9BQ35J9DI4I:3X65QVEQI53S3M68QGH1Z0UR3DKCLY,5,1612802904817,"{""phase"": ""TEST"", ""folder"": ""13"", ""object1"": ""bun"", ""object2"": ""dragon"", ""response"": ""bun"", ""hit"": false, ""rt"": 3116}"
A3M9BQ35J9DI4I:3X65QVEQI53S3M68QGH1Z0UR3DKCLY,6,1612802907020,"{""phase"": ""TEST"", ""folder"": ""01"", ""object1"": ""bun"", ""object2"": ""bunny"", ""response"": ""bunny"", ""hit"": false, ""rt"": 2199}"
A3M9BQ35J9DI4I:3X65QVEQI53S3M68QGH1Z0UR3DKCLY,7,1612802910042,"{""phase"": ""TEST"", ""folder"": ""15"", ""object1"": ""bust"", ""object2"": ""dragon"", ""response"": ""bust"", ""hit"": false, ""rt"": 3021}"
